# time_delay 	 res_example_osc_2 	 eps
4.60000000e-01 2.36321959e-03 3.64804768e-03
4.80000000e-01 -4.18776573e-03 3.64804768e-03
5.00000000e-01 1.71550053e-03 3.64804768e-03
5.20000000e-01 -4.44847500e-03 3.64804768e-03
5.40000000e-01 3.17398777e-04 3.64804768e-03
5.60000000e-01 -3.58016894e-04 3.64804768e-03
5.80000000e-01 -2.44688222e-03 3.64804768e-03
6.00000000e-01 -3.66153575e-03 3.64804768e-03
6.20000000e-01 -4.59238283e-03 3.64804768e-03
6.40000000e-01 2.95360174e-03 3.64804768e-03
6.60000000e-01 -2.50425858e-04 3.64804768e-03
6.80000000e-01 3.94653970e-03 3.64804768e-03
7.00000000e-01 -4.85312106e-03 3.64804768e-03
7.20000000e-01 -1.51330297e-04 3.64804768e-03
7.40000000e-01 -4.20801040e-03 3.64804768e-03
7.60000000e-01 2.34441602e-04 3.64804768e-03
7.80000000e-01 3.51470193e-03 3.64804768e-03
8.00000000e-01 -1.59304867e-03 3.64804768e-03
8.20000000e-01 -1.09830514e-03 3.64804768e-03
8.40000000e-01 5.69125174e-03 3.64804768e-03
8.60000000e-01 -3.11589394e-03 3.64804768e-03
8.80000000e-01 -1.79433119e-03 3.64804768e-03
9.00000000e-01 2.65131991e-03 3.64804768e-03
9.20000000e-01 -7.25319185e-04 3.64804768e-03
9.40000000e-01 2.95316317e-03 3.64804768e-03
9.60000000e-01 1.10592583e-03 3.64804768e-03
9.80000000e-01 -4.49904781e-04 3.64804768e-03
1.00000000e+00 4.25347430e-03 3.64804768e-03
1.20000000e+00 -1.06527784e-03 3.64804768e-03
1.40000000e+00 1.78951400e-03 3.64804768e-03
1.60000000e+00 1.24041954e-03 3.64804768e-03
1.80000000e+00 -4.10470498e-03 3.64804768e-03
2.00000000e+00 5.33040023e-03 3.64804768e-03
2.20000000e+00 -9.92289254e-04 3.64804768e-03
2.40000000e+00 2.56558733e-03 3.64804768e-03
2.60000000e+00 -2.04155500e-03 3.64804768e-03
2.80000000e+00 4.71640508e-03 3.64804768e-03
3.00000000e+00 3.64715798e-04 3.64804768e-03
3.20000000e+00 9.04027057e-04 3.64804768e-03
3.40000000e+00 3.70865549e-03 3.64804768e-03
3.60000000e+00 -4.73348270e-03 3.64804768e-03
3.80000000e+00 -1.10875690e-03 3.64804768e-03
4.00000000e+00 -1.03058592e-02 3.64804768e-03
4.20000000e+00 2.78780248e-03 3.64804768e-03
4.40000000e+00 -1.46244924e-04 3.64804768e-03
4.60000000e+00 3.40757241e-03 3.64804768e-03
4.80000000e+00 5.12625529e-03 3.64804768e-03
5.00000000e+00 3.20822746e-03 3.64804768e-03
6.00000000e+00 -1.65968778e-03 3.64804768e-03
7.00000000e+00 -5.38082352e-03 3.64804768e-03
8.00000000e+00 -2.45548926e-03 3.64804768e-03
9.00000000e+00 -3.23287949e-03 3.64804768e-03
1.00000000e+01 1.43328380e-03 3.64804768e-03
2.00000000e+01 -2.19372731e-03 3.64804768e-03
3.00000000e+01 4.67945425e-03 3.64804768e-03
4.00000000e+01 2.57319756e-03 3.64804768e-03
5.00000000e+01 -3.97583267e-03 3.64804768e-03
6.00000000e+01 -6.44541697e-04 3.64804768e-03
7.00000000e+01 -3.38842519e-03 3.64804768e-03
8.00000000e+01 7.87198567e-03 3.64804768e-03
9.00000000e+01 -5.57394960e-03 3.64804768e-03
1.00000000e+02 -1.22600705e-03 3.64804768e-03
2.00000000e+02 -1.89625981e-03 3.64804768e-03
3.00000000e+02 3.33513659e-03 3.64804768e-03
4.00000000e+02 2.59855031e-03 3.64804768e-03
5.00000000e+02 5.38710655e-03 3.64804768e-03
6.00000000e+02 -5.75497416e-04 3.64804768e-03
7.00000000e+02 -1.97636958e-03 3.64804768e-03
8.00000000e+02 -3.73099587e-03 3.64804768e-03
9.00000000e+02 -2.76257543e-03 3.64804768e-03
1.00000000e+03 6.39561343e-03 3.64804768e-03
2.00000000e+03 -3.20339755e-04 3.64804768e-03
